response,trial_type,stim,workerid,subj,verb,verb_cat,cc,cc_float,language,enjoyment,assess,age,gender,education,problems,fairprice,start_time,time_taken,phaseseed,own_stance,own_stance_index,verb_cat_float,subj_float
0.78,one_slider,"{'subject': 'Scientists', 'verb': 'point out', 'comp': 'we have basically eradicated measles, thanks to vaccines'}",1,Scientists,point out,pos,we have basically eradicated measles,1.000000,english,1,Yes,32,Female,3,none,the price stated,1591146548951,4.280233333333333,1,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.97}]",2.91,1,1
1,one_slider,"{'subject': 'Researchers', 'verb': 'say', 'comp': 'the link between vaccines and autism is unfounded'}",1,Researchers,say,neut,the link between vaccines and autism is unfounded,1.000000,english,1,Yes,32,Female,3,none,the price stated,1591146548951,4.280233333333333,1,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.97}]",2.91,0,2
0,one_slider,"{'subject': 'Doctors', 'verb': 'insist', 'comp': 'the mercury contained in vaccines is linked to autism risk'}",2,Doctors,insist,neg,the mercury contained in vaccines is linked to autism risk,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,-1,3
0.36,one_slider,"{'subject': 'Researchers', 'verb': 'find', 'comp': 'vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies'}",2,Researchers,find,pos,vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,1,2
0.93,one_slider,"{'subject': 'Doctors', 'verb': 'think', 'comp': 'vaccines pose non-trivial risks'}",2,Doctors,think,neut,vaccines pose non-trivial risks,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,0,3
0.13,one_slider,"{'subject': 'Researchers', 'verb': 'argue', 'comp': 'people have sometimes still gotten sick, even after being vaccinated against the illness'}",2,Researchers,argue,neg,people have sometimes still gotten sick,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,-1,2
1,one_slider,"{'subject': 'Researchers', 'verb': 'show', 'comp': 'children should be required to get vaccinated'}",2,Researchers,show,pos,children should be required to get vaccinated,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,1,2
0.24,one_slider,"{'subject': 'Researchers', 'verb': 'argue', 'comp': 'we need to be more aware of the risks posed by vaccines'}",2,Researchers,argue,neg,we need to be more aware of the risks posed by vaccines,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,-1,2
0.92,one_slider,"{'subject': 'Researchers', 'verb': 'find', 'comp': 'we have basically eradicated measles, thanks to vaccines'}",2,Researchers,find,pos,we have basically eradicated measles,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,1,2
1,one_slider,"{'subject': 'Scientists', 'verb': 'show', 'comp': 'vaccines are effective at preventing diseases like measles'}",2,Scientists,show,pos,vaccines are effective at preventing diseases like measles,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,1,1
0.16,one_slider,"{'subject': 'Doctors', 'verb': 'find', 'comp': 'getting vaccinated can pose serious risks'}",2,Doctors,find,pos,getting vaccinated can pose serious risks,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,1,3
0.23,one_slider,"{'subject': 'Researchers', 'verb': 'believe', 'comp': 'vaccines are not as effective as people think'}",2,Researchers,believe,neut,vaccines are not as effective as people think,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,0,2
1,one_slider,"{'subject': 'Scientists', 'verb': 'believe', 'comp': 'the benefits of getting vaccinated far outweigh the risks'}",2,Scientists,believe,neut,the benefits of getting vaccinated far outweigh the risks,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,0,1
1,one_slider,"{'subject': 'Doctors', 'verb': 'suspect', 'comp': 'without the vaccine, the epidemic would have been far more widespread'}",2,Doctors,suspect,pos,without the vaccine,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,1,3
0.17,one_slider,"{'subject': 'Scientists', 'verb': 'argue', 'comp': 'many children have shown adverse reactions to vaccines'}",2,Scientists,argue,neg,many children have shown adverse reactions to vaccines,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,-1,1
0.17,one_slider,"{'subject': 'Doctors', 'verb': 'claim', 'comp': 'vaccines are not as safe as many people imagine'}",2,Doctors,claim,neg,vaccines are not as safe as many people imagine,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,-1,3
1,one_slider,"{'subject': 'Doctors', 'verb': 'suspect', 'comp': 'vaccinating children is a crucial measure for public health'}",2,Doctors,suspect,pos,vaccinating children is a crucial measure for public health,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,1,3
1,one_slider,"{'subject': 'Scientists', 'verb': 'say', 'comp': 'the study linking vaccines to autism has been debunked'}",2,Scientists,say,neut,the study linking vaccines to autism has been debunked,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,0,1
0.93,one_slider,"{'subject': 'Researchers', 'verb': 'point out', 'comp': 'many diseases can be contained with vaccines'}",2,Researchers,point out,pos,many diseases can be contained with vaccines,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,1,2
0,one_slider,"{'subject': 'Researchers', 'verb': 'believe', 'comp': 'vaccines were responsible for some cases of autism in children'}",2,Researchers,believe,neut,vaccines were responsible for some cases of autism in children,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,0,2
1,one_slider,"{'subject': 'Researchers', 'verb': 'say', 'comp': 'vaccines are a safe and effective way to save lives'}",2,Researchers,say,neut,vaccines are a safe and effective way to save lives,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,0,2
0.37,one_slider,"{'subject': 'Doctors', 'verb': 'say', 'comp': 'the campaign to get children vaccinated is driven in large part by drug companies'}",2,Doctors,say,neut,the campaign to get children vaccinated is driven in large part by drug companies,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,0,3
0.72,one_slider,"{'subject': 'Doctors', 'verb': 'think', 'comp': 'the absolute safety of vaccines is a misconception'}",2,Doctors,think,neut,the absolute safety of vaccines is a misconception,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,0,3
0.75,one_slider,"{'subject': 'Doctors', 'verb': 'show', 'comp': 'thimerosol, an active ingredient in the measles vaccine, can cause seizures'}",2,Doctors,show,pos,thimerosol,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,1,3
1,one_slider,"{'subject': 'Doctors', 'verb': 'point out', 'comp': 'vaccines do not cause autism'}",2,Doctors,point out,pos,vaccines do not cause autism,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,1,3
0.38,one_slider,"{'subject': 'Scientists', 'verb': 'claim', 'comp': 'parents should have a choice in whether they vaccinate their children'}",2,Scientists,claim,neg,parents should have a choice in whether they vaccinate their children,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,-1,1
1,one_slider,"{'subject': 'Scientists', 'verb': 'think', 'comp': 'the link between vaccines and autism is unfounded'}",2,Scientists,think,neut,the link between vaccines and autism is unfounded,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,0,1
0.59,one_slider,"{'subject': 'Researchers', 'verb': 'insist', 'comp': 'concerns over vaccine injuries are generally unfounded'}",2,Researchers,insist,neg,concerns over vaccine injuries are generally unfounded,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,-1,2
1,one_slider,"{'subject': 'Doctors', 'verb': 'insist', 'comp': 'vaccines have saved countless lives'}",2,Doctors,insist,neg,vaccines have saved countless lives,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,-1,3
1,one_slider,"{'subject': 'Scientists', 'verb': 'claim', 'comp': 'there is no link between vaccines and autism'}",2,Scientists,claim,neg,there is no link between vaccines and autism,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,-1,1
1,one_slider,"{'subject': 'Researchers', 'verb': 'point out', 'comp': 'the vaccine-autism link is entirely a myth'}",2,Researchers,point out,pos,the vaccine-autism link is entirely a myth,1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,1,2
0.49,one_slider,"{'subject': 'Doctors', 'verb': 'suspect', 'comp': 'vaccines do not guarantee immunity'}",2,Doctors,suspect,pos,vaccines do not guarantee immunity,-1.000000,english,2,Yes,38,Male,1,Not that I encountered,2.00,1591147133432,7.0824,1,"[{'trial_type': 'own_stance', 'response': 0.91}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.04}, {'trial_type': 'own_stance', 'response': 1}]",2.87,1,3
0.66,one_slider,"{'subject': 'Researchers', 'verb': 'believe', 'comp': 'people have sometimes still gotten sick, even after being vaccinated against the illness'}",3,Researchers,believe,neut,people have sometimes still gotten sick,-1.000000,english,2,Yes,33,Male,0,"no, everything seemed ok.",2.00,1591147108127,7.9605,0,"[{'trial_type': 'own_stance', 'response': 0.89}, {'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.1}, {'trial_type': 'own_stance', 'response': 0.97}]",2.71,0,2
0.13,one_slider,"{'subject': 'Scientists', 'verb': 'point out', 'comp': 'the mercury contained in vaccines is linked to autism risk'}",3,Scientists,point out,pos,the mercury contained in vaccines is linked to autism risk,-1.000000,english,2,Yes,33,Male,0,"no, everything seemed ok.",2.00,1591147108127,7.9605,0,"[{'trial_type': 'own_stance', 'response': 0.89}, {'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.1}, {'trial_type': 'own_stance', 'response': 0.97}]",2.71,1,1
0.72,one_slider,"{'subject': 'Scientists', 'verb': 'believe', 'comp': 'we have basically eradicated measles, thanks to vaccines'}",3,Scientists,believe,neut,we have basically eradicated measles,1.000000,english,2,Yes,33,Male,0,"no, everything seemed ok.",2.00,1591147108127,7.9605,0,"[{'trial_type': 'own_stance', 'response': 0.89}, {'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.1}, {'trial_type': 'own_stance', 'response': 0.97}]",2.71,0,1
